"num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
1391,8,"Mayo",9,"Viernes",1,"Solola","Rural","Hombre","Ignorado","Menos de 15","Ignorado","Cabezal","Ignorado","Ignorado","Colisión"
1396,8,"Mayo",9,"Viernes",17,"Izabal","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Blanco","Ignorado","Colisión"
1431,12,"Mayo",9,"Martes",13,"Guatemala","Rural","Hombre","Ignorado","Menos de 15","Ignorado","Cabezal","Blanco","Ignorado","Colisión"
1599,2,"Junio",9,"Martes",19,"Izabal","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Ignorado","Ignorado","Colisión"
2512,26,"Agosto",9,"Miercoles",21,"Guatemala","Urbano","Ignorado","Ignorado","Menos de 15","Ignorado","Cabezal","Negro","Ignorado","Colisión"
3263,2,"Diciembre",9,"Miercoles",0,"El Progreso","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Blanco","Ignorado","Colisión"
3412,20,"Diciembre",9,"Domingo",17,"Izabal","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Blanco","Ignorado","Colisión"
3188,21,"Noviembre",9,"Sabado",13,"Sacatepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Rojo","Ignorado","Volco"
662,28,"Febrero",9,"Sabado",5,"Quetzaltenango","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","1981","Colisión"
1901,6,"Julio",9,"Lunes",6,"Escuintla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","1990","Colisión"
390,5,"Febrero",9,"Jueves",13,"Guatemala","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Amarillo","Ignorado","Colisión"
556,19,"Febrero",9,"Jueves",17,"Totonicapan","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Azul","Ignorado","Colisión"
1013,2,"Abril",9,"Jueves",14,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Amarillo","Ignorado","Colisión"
1133,12,"Abril",9,"Domingo",15,"Jutiapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
1296,29,"Abril",9,"Miercoles",5,"Quetzaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
1761,20,"Junio",9,"Sabado",22,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
2559,1,"Septiembre",9,"Martes",13,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Rojo","Ignorado","Colisión"
2836,7,"Octubre",9,"Miercoles",19,"Quetzaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Rojo","Ignorado","Colisión"
3051,31,"Octubre",9,"Sabado",9,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
3224,25,"Noviembre",9,"Miercoles",19,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
3361,15,"Diciembre",9,"Martes",8,"Solola","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Rojo","Ignorado","Colisión"
514,15,"Febrero",9,"Domingo",8,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","1982","Empotro"
3435,22,"Diciembre",9,"Martes",17,"Quetzaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Rojo","1984","Empotro"
373,4,"Febrero",9,"Miercoles",5,"Santa Rosa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","1991","Empotro"
1678,11,"Junio",9,"Jueves",3,"Huehuetenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Empotro"
379,4,"Febrero",9,"Miercoles",6,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Rojo","1969","Volco"
1757,20,"Junio",9,"Sabado",14,"Quetzaltenango","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Azul","1974","Volco"
2694,18,"Septiembre",9,"Viernes",8,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Amarillo","2009","Volco"
713,3,"Marzo",9,"Martes",22,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Blanco","Ignorado","Volco"
828,13,"Marzo",9,"Viernes",11,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","Ignorado","Volco"
1110,11,"Abril",9,"Sabado",6,"Jutiapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Rojo","Ignorado","Volco"
1224,21,"Abril",9,"Martes",5,"El Progreso","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Volco"
1632,6,"Junio",9,"Sabado",16,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","Ignorado","Volco"
1721,16,"Junio",9,"Martes",9,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Volco"
1744,19,"Junio",9,"Viernes",5,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Azul","Ignorado","Volco"
1768,22,"Junio",9,"Lunes",19,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Amarillo","Ignorado","Volco"
1918,9,"Julio",9,"Jueves",5,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Blanco","Ignorado","Volco"
1927,9,"Julio",9,"Jueves",6,"Guatemala","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","Ignorado","Volco"
2963,22,"Octubre",9,"Jueves",18,"Escuintla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Celeste","Ignorado","Volco"
152,15,"Enero",9,"Jueves",12,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Amarillo","Ignorado","Caida"
1352,5,"Mayo",9,"Martes",19,"Guatemala","Rural","Ignorado","Ignorado","Menos de 15","Ignorado","Bus extraurbano","Blanco","Ignorado","Caida"
1673,11,"Junio",9,"Jueves",12,"Izabal","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Ignorado","Caida"
1111,11,"Abril",9,"Sabado",5,"Guatemala","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Corinto","1999","Colisión"
1248,23,"Abril",9,"Jueves",13,"Alta Verpaz","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Ignorado","Ignorado","Colisión"
1183,18,"Abril",9,"Sabado",23,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Ignorado","Microbus","Azul","2007","Empotro"
74,8,"Enero",9,"Jueves",9,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Rojo","Ignorado","Empotro"
409,7,"Febrero",9,"Sabado",11,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Ignorado","Ignorado","Empotro"
851,15,"Marzo",9,"Domingo",11,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Ignorado","Ignorado","Empotro"
1398,9,"Mayo",9,"Sabado",NA,"Guatemala","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Blanco","Ignorado","Empotro"
1700,14,"Junio",9,"Domingo",17,"Escuintla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Blanco","2007","Volco"
1870,3,"Julio",9,"Viernes",14,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Azul","2008","Volco"
136,13,"Enero",9,"Martes",8,"Jalapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Ignorado","Ignorado","Volco"
247,24,"Enero",9,"Sabado",10,"San Marcos","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Blanco","Ignorado","Volco"
1654,8,"Junio",9,"Lunes",23,"Quetzaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Azul","Ignorado","Volco"
3027,29,"Octubre",9,"Jueves",21,"Solola","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Azul","Ignorado","Volco"
1531,22,"Mayo",9,"Viernes",11,"Alta Verpaz","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Azul","Ignorado","Caida"
2862,11,"Octubre",9,"Domingo",15,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Blanco","Ignorado","Caida"
1792,25,"Junio",9,"Jueves",17,"Solola","Rural","Hombre","Ignorado","Menos de 15","Ignorado","Panel","Ignorado","Ignorado","Colisión"
1979,15,"Julio",9,"Miercoles",22,"Escuintla","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Ignorado","Ignorado","Colisión"
2880,13,"Octubre",9,"Martes",6,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Blanco","Ignorado","Colisión"
3088,5,"Noviembre",9,"Jueves",4,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Gris","Ignorado","Colisión"
852,15,"Marzo",9,"Domingo",0,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Amarillo","1990","Empotro"
2099,30,"Julio",9,"Jueves",12,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Rojo","Ignorado","Empotro"
3229,26,"Noviembre",9,"Jueves",7,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Ignorado","1981","Volco"
125,13,"Enero",9,"Martes",8,"Jalapa","Rural","Ignorado","Ignorado","Menos de 15","Ignorado","Bus urbano","Amarillo","Ignorado","Volco"
831,14,"Marzo",9,"Sabado",14,"Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Tractor","Ignorado","Ignorado","Colisión"
380,4,"Febrero",9,"Miercoles",11,"Santa Rosa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Tractor","Verde","Ignorado","Volco"
230,22,"Enero",9,"Jueves",8,"Quiche","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Ignorado","Ignorado","Colisión"
880,19,"Marzo",9,"Jueves",13,"Santa Rosa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Ignorado","Ignorado","Colisión"
536,18,"Febrero",9,"Miercoles",14,"Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Rojo","2007","Volco"
70,8,"Enero",9,"Jueves",12,"Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Rojo","Ignorado","Volco"
1492,18,"Mayo",9,"Lunes",11,"Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Rojo","Ignorado","Volco"
1855,1,"Junio",9,"Miercoles",14,"Chimaltenango","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Ignorado","Ignorado","Volco"
3432,22,"Diciembre",9,"Martes",11,"Retalhuleu","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Rojo","Ignorado","Volco"
1458,15,"Mayo",9,"Viernes",14,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Mototaxi","Rojo","2007","Caida"
30,2,"Enero",9,"Viernes",19,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
66,7,"Enero",9,"Miercoles",11,"Zacapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
114,12,"Enero",9,"Lunes",19,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
130,13,"Enero",9,"Martes",7,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
384,5,"Febrero",9,"Jueves",19,"Santa Rosa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
439,10,"Febrero",9,"Martes",2,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
474,13,"Febrero",9,"Viernes",10,"Peten","Rural","Hombre","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
475,13,"Febrero",9,"Viernes",12,"Peten","Rural","Hombre","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
537,18,"Febrero",9,"Miercoles",19,"Retalhuleu","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1172,16,"Abril",9,"Jueves",14,"Izabal","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1193,18,"Abril",9,"Sabado",12,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1240,22,"Abril",9,"Miercoles",19,"Retalhuleu","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1292,28,"Abril",9,"Martes",10,"Santa Rosa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1428,11,"Mayo",9,"Lunes",22,"Escuintla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1476,17,"Mayo",9,"Domingo",23,"Zacapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1522,21,"Mayo",9,"Jueves",21,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1576,30,"Mayo",9,"Sabado",7,"Quiche","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1577,30,"Mayo",9,"Sabado",15,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1592,1,"Julio",9,"Lunes",22,"Alta Verpaz","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1608,3,"Junio",9,"Miercoles",9,"Escuintla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1615,4,"Junio",9,"Jueves",18,"Izabal","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1661,9,"Junio",9,"Martes",5,"Izabal","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1702,14,"Junio",9,"Domingo",4,"Suchitepequez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1709,14,"Junio",9,"Domingo",23,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1777,23,"Junio",9,"Martes",21,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1799,26,"Junio",9,"Viernes",0,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1816,27,"Junio",9,"Sabado",23,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1820,28,"Junio",9,"Domingo",2,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1829,28,"Junio",9,"Domingo",15,"Chimaltenango","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1905,7,"Julio",9,"Martes",22,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1908,7,"Julio",9,"Martes",18,"Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1929,10,"Julio",9,"Viernes",8,"Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1942,11,"Julio",9,"Sabado",18,"San Marcos","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1943,11,"Julio",9,"Sabado",15,"El Progreso","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1974,15,"Julio",9,"Miercoles",22,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2104,30,"Julio",9,"Jueves",9,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2988,24,"Octubre",9,"Sabado",20,"Escuintla","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
3260,2,"Diciembre",9,"Miercoles",14,"Zacapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Blanco","Ignorado","Colisión"
3446,23,"Diciembre",9,"Miercoles",16,"Peten","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Blanco","Ignorado","Colisión"
106,11,"Enero",9,"Domingo",10,"Retalhuleu","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Empotro"
186,17,"Enero",9,"Sabado",12,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Empotro"
1425,11,"Mayo",9,"Lunes",23,"San Marcos","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Rojo","Ignorado","Empotro"
2351,9,"Agosto",9,"Domingo",1,"Santa Rosa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Empotro"
1433,12,"Mayo",9,"Martes",14,"Escuintla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Volco"
1177,17,"Abril",9,"Viernes",18,"Quiche","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Caida"
3303,7,"Diciembre",9,"Lunes",18,"Suchitepequez","Urbano","Hombre","Ignorado","Menos de 15","Ebrio","Automovil","Verde","1999","Colisión"
3352,14,"Diciembre",9,"Lunes",5,"Quetzaltenango","Rural","Ignorado","Ignorado","Ignorado","Ebrio","Camioneta","Blanco","2001","Empotro"
650,27,"Febrero",9,"Viernes",23,"Jutiapa","Rural","Hombre","Ignorado","Menos de 15","Ebrio","Pick up","Negro","2005","Colisión"
46,4,"Enero",9,"Domingo",20,"Jalapa","Rural","Hombre","Ignorado","Menos de 15","Ebrio","Pick up","Negro","Ignorado","Colisión"
730,5,"Marzo",9,"Jueves",16,"Retalhuleu","Rural","Ignorado","Ignorado","Ignorado","Ebrio","Pick up","Verde","Ignorado","Empotro"
1588,1,"Julio",9,"Lunes",4,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Ebrio","Pick up","Ignorado","Ignorado","Empotro"
657,28,"Febrero",9,"Sabado",21,"Guatemala","Rural","Mujer","Ignorado","Menos de 15","Normal","Automovil","Gris","2004","Colisión"
224,22,"Enero",9,"Jueves",22,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Automovil","Verde","Ignorado","Colisión"
391,6,"Febrero",9,"Viernes",0,"Retalhuleu","Urbano","Hombre","Ignorado","Menos de 15","Normal","Automovil","Ignorado","Ignorado","Empotro"
533,17,"Febrero",9,"Martes",12,"Alta Verpaz","Urbano","Hombre","Ignorado","Menos de 15","Normal","Automovil","Ignorado","Ignorado","Caida"
2761,28,"Septiembre",9,"Lunes",20,"Quetzaltenango","Urbano","Ignorado","Ignorado","Ignorado","Normal","Camioneta","Blanco","1999","Colisión"
137,13,"Enero",9,"Martes",21,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Camioneta","Blanco","Ignorado","Colisión"
223,22,"Enero",9,"Jueves",13,"Guatemala","Urbano","Mujer","Ignorado","Menos de 15","Normal","Camioneta","Rojo","Ignorado","Colisión"
754,7,"Marzo",9,"Sabado",11,"Chimaltenango","Rural","Hombre","Ignorado","Menos de 15","Normal","Pick up","Blanco","1998","Colisión"
1166,15,"Abril",9,"Miercoles",16,"Chimaltenango","Rural","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","2007","Colisión"
1601,2,"Junio",9,"Martes",20,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","2008","Colisión"
1382,7,"Mayo",9,"Jueves",13,"Zacapa","Rural","Hombre","Ignorado","Menos de 15","Normal","Pick up","Beige","2009","Colisión"
116,12,"Enero",9,"Lunes",9,"Zacapa","Rural","Hombre","Ignorado","Menos de 15","Normal","Pick up","Blanco","Ignorado","Colisión"
1317,1,"Mayo",9,"Viernes",15,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","Ignorado","Colisión"
1501,18,"Mayo",9,"Lunes",23,"Quiche","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","Ignorado","Colisión"
2161,3,"Agosto",9,"Lunes",16,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Normal","Pick up","Negro","Ignorado","Colisión"
2231,3,"Agosto",9,"Lunes",16,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Normal","Pick up","Negro","Ignorado","Colisión"
2301,3,"Agosto",9,"Lunes",16,"Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Normal","Pick up","Negro","Ignorado","Colisión"
2384,13,"Agosto",9,"Jueves",9,"Quiche","Rural","Ignorado","Ignorado","Ignorado","Normal","Pick up","Blanco","Ignorado","Colisión"
243,24,"Enero",9,"Sabado",16,"Escuintla","Rural","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","2007","Empotro"
268,25,"Enero",9,"Domingo",4,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Empotro"
363,3,"Febrero",9,"Martes",21,"Zacapa","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","2007","Volco"
644,27,"Febrero",9,"Viernes",0,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","2007","Volco"
2781,29,"Septiembre",9,"Martes",9,"San Marcos","Rural","Ignorado","Ignorado","Ignorado","Normal","Pick up","Blanco","Ignorado","Volco"
3230,26,"Noviembre",9,"Jueves",17,"Chiquimula","Rural","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","1981","Caida"
52,4,"Enero",9,"Domingo",15,"Guatemala","Urbano","Hombre","Ignorado","Menos de 15","Normal","Pick up","Negro","2006","Caida"
647,27,"Febrero",9,"Viernes",15,"Guatemala","Urbano","Ignorado","Ignorado","Ignorado","Normal","Pick up","Negro","2007","Caida"
