"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","marca_vehi","color_vehi","modelo_vehi","causa_acc"
4536,2,"Octubre","Domingo",21,"Escuintla",1,"Urbano","Ignorado","Hombre","27","25-29","Mayor","Lesionado","Pick up","Mazda","Rojo","Ignorado","Colisión"
4537,2,"Octubre","Domingo",21,"Escuintla",1,"Urbano","Ignorado","Hombre","27","25-29","Mayor","Lesionado","Pick up","Mazda","Rojo","Ignorado","Colisión"
4681,11,"Octubre","Martes",10,"Guatemala",1,"Urbano","9","Hombre","29","25-29","Mayor","Lesionado","Camioneta","Mazda","Corinto","2008","Colisión"
4976,29,"Octubre","Sábado",3,"Guatemala",4,"Rural","Ignorado","Hombre","25","25-29","Mayor","Lesionado","Pick up","Mazda","Azul","Ignorado","Colisión"
5508,26,"Noviembre","Sábado",0,"Guatemala",17,"Rural","Ignorado","Hombre","25","25-29","Mayor","Lesionado","Automovil","Mazda","Rojo","1991","Volco"
5775,14,"12","Miércoles",20,"Escuintla",13,"Rural","Ignorado","Hombre","26","25-29","Mayor","Lesionado","Ignorado","Mazda","Ignorado","1987","Colisión"
30,1,"Enero","Sábado",20,"Izabal",4,"Rural","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Pick up","Mazda","Gris","Ignorado","Colisión"
266,16,"Enero","Domingo",15,"Guatemala",13,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Automovil","Mazda","Gris","2001","Colisión"
482,30,"Enero","Domingo",15,"Guatemala",5,"Rural","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Pick up","Mazda","Blanco","1988","Embarranco"
504,31,"Enero","Lunes",13,"Guatemala",14,"Rural","Ignorado","Hombre","33","30-34","Mayor","Fallecido","Pick up","Mazda","Gris","Ignorado","Colisión"
790,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
824,20,"Febrero","Domingo",18,"San Marcos",22,"Rural","Ignorado","Hombre","34","30-34","Mayor","Lesionado","Automovil","Mazda","Beige","1993","Colisión"
926,28,"Febrero","Lunes",20,"Guatemala",1,"Urbano","1","Mujer","34","30-34","Mayor","Lesionado","Automovil","Mazda","Gris","1983","Colisión"
992,3,"Marzo","Jueves",16,"Zacapa",1,"Rural","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Pick up","Mazda","Rojo","2011","Empotro"
1085,8,"Marzo","Martes",2,"Quetzaltenango",1,"Rural","Ignorado","Hombre","34","30-34","Mayor","Lesionado","Automovil","Mazda","Rojo","Ignorado","Colisión"
1087,8,"Marzo","Martes",2,"Quetzaltenango",1,"Rural","Ignorado","Hombre","33","30-34","Mayor","Fallecido","Automovil","Mazda","Rojo","Ignorado","Colisión"
2410,24,"Mayo","Martes",1,"Quiché",1,"Rural","Ignorado","Mujer","32","30-34","Mayor","Lesionado","Automovil","Mazda","Corinto","1996","Embarranco"
2732,10,"Junio","Viernes",20,"Guatemala",1,"Urbano","18","Mujer","30","30-34","Mayor","Lesionado","Automovil","Mazda","Gris","Ignorado","Colisión"
3152,6,"Julio","Miércoles",21,"Santa Rosa",14,"Rural","Ignorado","Hombre","34","30-34","Mayor","Lesionado","Pick up","Mazda","Negro","Ignorado","Colisión"
3689,9,"Agosto","Martes",11,"Quetzaltenango",20,"Urbano","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Automovil","Mazda","Negro","1991","Colisión"
3953,30,"Agosto","Martes",13,"Guatemala",1,"Urbano","13","Hombre","30","30-34","Mayor","Lesionado","Pick up","Mazda","Blanco","2006","Colisión"
4851,23,"Octubre","Domingo",13,"Zacapa",1,"Rural","Ignorado","Hombre","31","30-34","Mayor","Lesionado","Pick up","Mazda","Beige","1993","Empotro"
5509,26,"Noviembre","Sábado",0,"Guatemala",17,"Rural","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Automovil","Mazda","Rojo","1991","Volco"
39,2,"Enero","Domingo",2,"Chimaltenango",9,"Rural","Ignorado","Hombre","38","35-39","Mayor","Fallecido","Pick up","Mazda","Gris","1998","Colisión"
780,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
1298,18,"Marzo","Viernes",18,"Escuintla",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Automovil","Mazda","Verde","2000","Colisión"
1650,11,"Abril","Lunes",19,"Guatemala",13,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Pick up","Mazda","Ignorado","2007","Colisión"
2519,29,"Mayo","Domingo",20,"San Marcos",22,"Rural","Ignorado","Hombre","36","35-39","Mayor","Fallecido","Automovil","Mazda","Gris","Ignorado","Colisión"
2654,5,"Junio","Domingo",22,"Guatemala",1,"Urbano","12","Hombre","35","35-39","Mayor","Lesionado","Automovil","Mazda","Rojo","Ignorado","Colisión"
3027,28,"Junio","Martes",17,"Santa Rosa",11,"Rural","Ignorado","Hombre","38","35-39","Mayor","Fallecido","Pick up","Mazda","Negro","Ignorado","Colisión"
3390,23,"Julio","Sábado",18,"Santa Rosa",2,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Camioneta","Mazda","Gris","Ignorado","Colisión"
3841,21,"Agosto","Domingo",1,"El Progreso",8,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Automovil","Mazda","Anaranjado","Ignorado","Empotro"
5189,12,"Noviembre","Sábado",18,"Chimaltenango",9,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Automovil","Mazda","Negro","Ignorado","Colisión"
5584,29,"Noviembre","Martes",23,"Guatemala",1,"Urbano","7","Hombre","39","35-39","Mayor","Lesionado","Automovil","Mazda","Negro","Ignorado","Colisión"
5648,4,"12","Domingo",1,"Escuintla",1,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Automovil","Mazda","Anaranjado","1999","Colisión"
5772,14,"12","Miércoles",20,"Escuintla",6,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Ignorado","Mazda","Ignorado","1987","Colisión"
5774,14,"12","Miércoles",20,"Escuintla",13,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Ignorado","Mazda","Ignorado","1987","Colisión"
781,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
783,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Mujer","44","40-44","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
792,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
891,25,"Febrero","Viernes",2,"Izabal",1,"Rural","Ignorado","Hombre","41","40-44","Mayor","Fallecido","Pick up","Mazda","Gris","Ignorado","Empotro"
1652,11,"Abril","Lunes",19,"Guatemala",13,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Pick up","Mazda","Ignorado","2007","Colisión"
1730,17,"Abril","Domingo",14,"Guatemala",14,"Rural","Ignorado","Hombre","41","40-44","Mayor","Fallecido","Pick up","Mazda","Negro","Ignorado","Empotro"
1732,17,"Abril","Domingo",14,"Guatemala",14,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Pick up","Mazda","Negro","Ignorado","Empotro"
2737,10,"Junio","Viernes",15,"Guatemala",8,"Urbano","4","Mujer","43","40-44","Mayor","Lesionado","Automovil","Mazda","Gris","Ignorado","Colisión"
3030,28,"Junio","Martes",17,"Santa Rosa",11,"Rural","Ignorado","Mujer","43","40-44","Mayor","Lesionado","Pick up","Mazda","Negro","Ignorado","Colisión"
3283,19,"Julio","Martes",9,"Guatemala",1,"Urbano","13","Hombre","41","40-44","Mayor","Lesionado","Automovil","Mazda","Gris","2008","Colisión"
3360,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
3364,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
4815,20,"Octubre","Jueves",21,"Escuintla",2,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Camioneta","Mazda","Gris","Ignorado","Colisión"
28,1,"Enero","Sábado",20,"Izabal",4,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Pick up","Mazda","Gris","Ignorado","Colisión"
29,1,"Enero","Sábado",20,"Izabal",4,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Pick up","Mazda","Gris","Ignorado","Colisión"
480,30,"Enero","Domingo",15,"Guatemala",5,"Rural","Ignorado","Hombre","49","45-49","Mayor","Lesionado","Pick up","Mazda","Blanco","1988","Embarranco"
638,9,"Febrero","Miércoles",17,"Suchitepéquez",2,"Rural","Ignorado","Hombre","47","45-49","Mayor","Lesionado","Automovil","Mazda","Gris","Ignorado","Embarranco"
782,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Hombre","48","45-49","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
786,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Mujer","46","45-49","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
796,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Mujer","49","45-49","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
1083,8,"Marzo","Martes",2,"Quetzaltenango",1,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Automovil","Mazda","Rojo","Ignorado","Colisión"
1084,8,"Marzo","Martes",2,"Quetzaltenango",1,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Automovil","Mazda","Rojo","Ignorado","Colisión"
1731,17,"Abril","Domingo",14,"Guatemala",14,"Rural","Ignorado","Hombre","47","45-49","Mayor","Lesionado","Pick up","Mazda","Negro","Ignorado","Empotro"
2733,10,"Junio","Viernes",20,"Guatemala",1,"Urbano","18","Hombre","49","45-49","Mayor","Lesionado","Automovil","Mazda","Azul","Ignorado","Colisión"
3356,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","47","45-49","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
3370,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
3690,9,"Agosto","Martes",11,"Quetzaltenango",20,"Urbano","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Pick up","Mazda","Negro","2010","Colisión"
3893,27,"Agosto","Sábado",8,"Quetzaltenango",1,"Urbano","2","Mujer","46","45-49","Mayor","Fallecido","Camioneta","Mazda","Blanco","Ignorado","Empotro"
4748,17,"Octubre","Lunes",21,"Santa Rosa",1,"Rural","Ignorado","Mujer","47","45-49","Mayor","Lesionado","Automovil","Mazda","Beige","2002","Colisión"
5903,21,"12","Miércoles",19,"Sololá",4,"Rural","Ignorado","Hombre","49","45-49","Mayor","Lesionado","Pick up","Mazda","Azul","Ignorado","Colisión"
481,30,"Enero","Domingo",15,"Guatemala",5,"Rural","Ignorado","Mujer","50","50-54","Mayor","Lesionado","Pick up","Mazda","Blanco","1988","Embarranco"
660,10,"Febrero","Jueves",11,"El Progreso",7,"Rural","Ignorado","Mujer","56","50-54","Mayor","Lesionado","Pick up","Mazda","Corinto","1990","Colisión"
661,10,"Febrero","Jueves",11,"El Progreso",7,"Rural","Ignorado","Mujer","61","50-54","Mayor","Lesionado","Pick up","Mazda","Corinto","1990","Colisión"
784,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Mujer","54","50-54","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
885,25,"Febrero","Viernes",12,"Jalapa",3,"Rural","Ignorado","Hombre","53","50-54","Mayor","Fallecido","Pick up","Mazda","Azul","Ignorado","Empotro"
1190,13,"Marzo","Domingo",18,"Guatemala",1,"Urbano","1","Mujer","65","50-54","Mayor","Lesionado","Automovil","Mazda","Verde","2006","Colisión"
1191,13,"Marzo","Domingo",18,"Guatemala",1,"Urbano","1","Hombre","66","50-54","Mayor","Lesionado","Automovil","Mazda","Verde","2006","Colisión"
1673,13,"Abril","Miércoles",10,"Santa Rosa",1,"Rural","Ignorado","Hombre","50","50-54","Mayor","Lesionado","Pick up","Mazda","Gris","1986","Embarranco"
1849,22,"Abril","Viernes",20,"Guatemala",12,"Urbano","3","Mujer","91","50-54","Mayor","Fallecido","Pick up","Mazda","Blanco","Ignorado","Colisión"
2169,11,"Mayo","Miércoles",17,"Guatemala",1,"Urbano","13","Hombre","68","50-54","Mayor","Lesionado","Pick up","Mazda","Gris","2005","Colisión"
2297,19,"Mayo","Jueves",11,"Chiquimula",11,"Rural","Ignorado","Mujer","56","50-54","Mayor","Lesionado","Pick up","Mazda","Verde","1993","Volco"
2298,19,"Mayo","Jueves",11,"Chiquimula",11,"Rural","Ignorado","Hombre","62","50-54","Mayor","Lesionado","Pick up","Mazda","Verde","1993","Volco"
2299,19,"Mayo","Jueves",11,"Chiquimula",11,"Rural","Ignorado","Hombre","55","50-54","Mayor","Fallecido","Pick up","Mazda","Verde","1993","Volco"
2303,19,"Mayo","Jueves",15,"Retalhuleu",9,"Rural","Ignorado","Mujer","72","50-54","Mayor","Lesionado","Pick up","Mazda","Gris","2006","Colisión"
2605,1,"Junio","Miércoles",15,"Alta Verapaz",1,"Rural","Ignorado","Mujer","72","50-54","Mayor","Lesionado","Automovil","Mazda","Azul","2001","Embarranco"
2607,1,"Junio","Miércoles",15,"Alta Verapaz",1,"Rural","Ignorado","Mujer","60","50-54","Mayor","Lesionado","Automovil","Mazda","Azul","2001","Embarranco"
3028,28,"Junio","Martes",17,"Santa Rosa",11,"Rural","Ignorado","Hombre","56","50-54","Mayor","Lesionado","Pick up","Mazda","Negro","Ignorado","Colisión"
3031,28,"Junio","Martes",17,"Santa Rosa",11,"Rural","Ignorado","Mujer","52","50-54","Mayor","Lesionado","Pick up","Mazda","Negro","Ignorado","Colisión"
3261,16,"Julio","Sábado",15,"Jutiapa",1,"Rural","Ignorado","Hombre","50","50-54","Mayor","Lesionado","Automovil","Mazda","Gris","1990","Colisión"
3353,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","63","50-54","Mayor","Fallecido","Microbus","Mazda","Blanco","Ignorado","Colisión"
3355,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","55","50-54","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
3357,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","56","50-54","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
3358,22,"Julio","Viernes",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","63","50-54","Mayor","Lesionado","Microbus","Mazda","Blanco","Ignorado","Colisión"
3583,3,"Agosto","Miércoles",17,"Jutiapa",1,"Rural","Ignorado","Hombre","73","50-54","Mayor","Fallecido","Automovil","Mazda","Gris","Ignorado","Colisión"
4146,11,"Septiembre","Domingo",2,"Escuintla",11,"Rural","Ignorado","Hombre","53","50-54","Mayor","Lesionado","Camión","Mazda","Blanco","1992","Colisión"
5816,17,"12","Sábado",13,"Sacatepéquez",1,"Rural","Ignorado","Hombre","82","55 y más","Mayor","Lesionado","Pick up","Mazda","Beige","2006","Colisión"
616,6,"Febrero","Domingo",19,"Guatemala",1,"Urbano","13","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Automovil","Mazda","Gris","Ignorado","Empotro"
788,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
789,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Mujer","Ignorado","Ignorado","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
793,18,"Febrero","Viernes",14,"Alta Verapaz",13,"Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Camión","Mazda","Azul","Ignorado","Colisión"
5776,14,"12","Miércoles",20,"Escuintla",13,"Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Ignorado","Mazda","Ignorado","1987","Colisión"
5902,21,"12","Miércoles",12,"San Marcos",9,"Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Automovil","Mazda","Ignorado","Ignorado","Empotro"
6025,30,"12","Viernes",4,"Escuintla",9,"Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Automovil","Mazda","Blanco","1993","Colisión"
700,11,"Febrero","Viernes",12,"Chimaltenango",9,"Rural","Ignorado","Mujer","11","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Verde","Ignorado","Volco"
702,11,"Febrero","Viernes",12,"Chimaltenango",9,"Rural","Ignorado","Hombre","2","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Verde","Ignorado","Volco"
1435,30,"Marzo","Miércoles",6,"Guatemala",16,"Rural","Ignorado","Hombre","12","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Rojo","Ignorado","Volco"
1443,30,"Marzo","Miércoles",6,"Guatemala",16,"Rural","Ignorado","Hombre","12","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Rojo","Ignorado","Volco"
1455,30,"Marzo","Miércoles",6,"Guatemala",16,"Rural","Ignorado","Mujer","14","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Rojo","Ignorado","Volco"
1602,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Hombre","8","Menos de 15","Menor","Fallecido","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1622,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","14","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1624,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","7","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1625,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","5","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1626,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","2","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1627,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","11","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1628,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","8","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1629,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","1","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1632,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","14","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1633,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Hombre","13","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1634,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Hombre","8","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1635,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","5","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1636,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","13","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1637,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","1","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1638,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","9","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
1639,9,"Abril","Sábado",11,"Quetzaltenango",9,"Rural","Ignorado","Mujer","6","Menos de 15","Menor","Lesionado","Camión","Mercedes benz","Blanco","Ignorado","Embarranco"
2829,16,"Junio","Jueves",5,"Guatemala",5,"Rural","Ignorado","Mujer","7","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Celeste","Ignorado","Embarranco"
2841,16,"Junio","Jueves",13,"Guatemala",1,"Rural","17","Hombre","7","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Amarillo","Ignorado","Colisión"
2851,16,"Junio","Jueves",13,"Guatemala",1,"Rural","17","Mujer","5","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Amarillo","Ignorado","Colisión"
2853,16,"Junio","Jueves",13,"Guatemala",1,"Rural","17","Hombre","12","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Amarillo","Ignorado","Colisión"
3083,3,"Julio","Domingo",7,"San Marcos",10,"Rural","Ignorado","Mujer","13","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Beige","Ignorado","Embarranco"
3085,3,"Julio","Domingo",7,"San Marcos",10,"Rural","Ignorado","Mujer","4","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Beige","Ignorado","Embarranco"
3090,3,"Julio","Domingo",7,"San Marcos",10,"Rural","Ignorado","Hombre","5","Menos de 15","Menor","Lesionado","Bus extraurbano","Mercedes benz","Beige","Ignorado","Embarranco"
